"186","Elite Computers (U) LTD.","info@elitecomputers.co.ug","We are your local Apple expert.

We sell and support all Apple products; iPad, iPhone, iPod, MacBook Pro, MacBook Air, Mac mini, iMac, Mac Pro and their accessories.
We have branches in major cities across the region Kenya, Tanzania, Uganda and Rw","plot 20-24 spring Road, Bugolobi P.O Box 4611 Kamp","http://www.elitedigital.co.ke","0.321226","32.612538","+256 31-2264255, +256 41-4255933",,
"187","Elmot Ltd.","sales@elmot.ug","Our principal goal is to offer a real alliance with client satisfaction, serving client interests confidence, reliability, and knowing that somebody will be there to answer questions and help at the important times, an ally and loyal business partner","Plot 79, Bukoto Street Uganda ","http://www.elmot.ug","0.341953","32.589961","256-414-576030 | 256-772-523328  256-777-912652 | 256-704-523328",,
"188","Entapps Limited","info@entapps.com","we are an IT solution center and our team is ready to hand anything concerning  IT.",",Bombo Road ,P.O. Box 1506, Kampala","http://www.entapps.com/","0.329853","32.574116","+256-200-906470 +256-789-023750 +256-704-022272",,
"189","Fintech (U) Ltd","info@fintech.co.ug","Fintech is a leading ISO 9001.2008 certified enterprise information technology solutions and services provider with 5 operations across Africa; Kenya, Malawi, Mauritius, Uganda and Zimbabwe and has over 20 years’ experience."," 22 Entebbe Road,  P O Box 26473 kampala","http://www.fintech-group.com","0.243136","32.553542","(256) 41 340060 ",,
"190","ICT CONSULTS","ict@ict.co.ug","ICT Consults is a distinctive information & communications technology company with an outstanding range of products and services on offer to make IT work for you.","Makerere University  P.O. Box 25964, Kampala Ugand","http://www.ict.co.ug","0.329319","32.568870","+256-772-347352 +256-414-534-565 ",,
"191","Infinity Computers and Communications","helpdesk@i3c.co.ug","Infinity Computers & Communications Company LTD (i3C or Infinity Computers) is a re-brand of the business operation what was previously known as Computer Frontiers International LTD (CFI). ","Plot 6B Windsor Loop P.O Box 12510 - Kampala","http://www.i3c.co.ug","0.328539","32.586361","+256 (31) 230 1800,  +256 (41) 456 4200",,
"192","Keane Consulting Technology","sales@keaneconsult.com","Keane Consulting Technologies is a SOLARWINDS Gold Reseller Partner offering installation services, training and maintainance of the Solarwinds network tools and products.","PLOT 15 Naguru, Upper Naguru Box 29203 Kampala","http://www.keaneconsult.com","0.313611","32.581111"," (+256)-312-278951 (+256)- 414-575430  (+256)-772-850055 ",,
"193","MTA COMPUTERS","info@mta.co.ug","MTA Computers Limited is one of the leading providers of quality ICT products and services in Uganda."," Plot 2 Parliament Avenue P. O. Box 9542, Kampala,","http://www.mta.co.ug","0.313632","32.585760","+256 41 341010/30",,
"194","New Horizons","info.uganda@newhorizons.com","As changes in technology have accelerated, it’s become even more essential for people to master technology to be productive, invaluable employees who optimize, program and invent solutions—and even grow companies of their own.","plot 13/14 Entebbe Road Metrople House, P.O Box 33","http://www.newhorizons.com","0.313611","32.581111","+256 31-2263066/7/8, 256 71-2977249",,
"195","Realtech Systems Ltd.","info@realtech.co.ug","Realtech Systems is a limited company located in Kampala city – Uganda, that was established in 2000 by qualified and experienced team of ICT, Engineering, M&E, Project Management and GIS personnel. Realtech is a top class ICT, GIS etc.","Plot 67 Bukoto Street, Kamwokya   P.O.Box 21214, K","http://www.realtech.co.ug","0.339590","32.587464","+256 414532211 +256 414236616",,
"196","Realtek Consult Limited","info@realtech.co.ug","Real tech consult was incorporated in Uganda and has offered land surveying Geographical Information System.","plot 37/39 Wiliiam Street P.O Box 33786 Kampala",,"0.314526","32.576301","256-31-2515313, 256 71-3286487",,
"197","Redington (U) ltd","sales.uganda@redingtongulf.com","Redington provides end-to-end supply chain solutions for all categories of Information Technology products (PCs, PC building blocks, networking, software and enterprise solution products) and Consumer and Lifestyle products.","plot 15 Mulwana Road P.O Box 33009 kampala","http://www.redingtongulf.com","0.313645","32.614771","041-4342096/97, 071-8403641, 071-3700333",,
"198","Tel Tec Investments Ltd.","sales@teltec.co.ug","Teltec Investments Ltd is a locally registered limited liability company dealing in a wide range of Engineering Services.We are an Engineering oriented institution with a wide range of products.","Plot 4 Republic Street  Ntinda  P.O Box 21489 Kamp","http://www.teltec.co.ug","0.313611","32.581111","+256 752 200 462, +256 753 200 462, +256 701 200 833, +256 392 962 440 ",,
"199","Vastech (U) Ltd.","info@vastech.co.ug","VasTech Uganda Ltd (VTL) is an ICT company incorporated in Uganda, owned and managed by Ugandans and based in Kampala at Plot 108 Kizungu Lane, Makindye.","Plot 108, Kizungu Lane, Makindye P.O.BOX: 21491 Ka","http://www.vastech.co.ug","0.313611","32.581111","+256 (414) 267913 / +256 (312) 265539,  +256 772 507484",,
"200","Web Info-Net Limited","info@webinfo-net.co.ug","Web Info-Net is an Image / Voice / Data / IT consulting company based in Uganda, with dedicated expertise facilities in East Africa.","Plot 63 Queen lane Nakasero P.O.Box 21156 Kampala ","http://www.webinfo-net.co.ug","0.313611","32.581111","	+256 - 414 691 425  Mobile: +256 - 772 611 051 ",,
"201","NATIONWIDE PROPERTIES LTD","info@nationwide.co.ug","Nation wide property is a joint venture between Property services Limited and Mukwano Industries Limited.","100-144 Butabika Road P.O Box 838 Kampala Uganda","http://www.nationwideug.com","0.320416","32.645529","+256 (0) 414 596 579/80",,
"203","ASSET CITY LTD","info@assetcity.co.ug"," We are heart of Kampala -Uganda, Asset city property solution is one of the leading companies that provide Real Estate.","Plot 2 Colville Street Shumuk House, Ground Floor ","http://www.assetcity.co.ug","0.313418","32.583879","+256-702782222	+256-414258027",,
"204","JEROME RICHARDS LIMITED","info@JeromeRichards.co.ug","Jerome Richards is a registered estate agent, specializing in residential Lettings, Sales and Management throughout Kampala- Uganda. Jerome Richards is owned and run by professionals  who have experience of service to international clients.","Plot 6/6A, Nile Avenue Grand Imperial Shopping Arc","http://www.JeromeRichards.co.ug","0.315092","32.580907","+256 712 735698, +256 752 964445Tel: +256 414 237513 Mob: +256 702 735698,",,
"205","RENEWILLS REAL ESTATES","info@renewills.com","Renewills Real Estates is a Registered Company in Uganda and a leading Real Estate serviceprovider in Entebbe and Entebbe Road. We are privileged to be members of the Association of Real Estate Agents (AREA) Uganda, KCB Developers Club.","Entebbe Town, Portal Road, Plot 2A,PO BOX 27332 ",,"0.064493","32.473967","+256 782 920250 / +256 701 920250,+256 312 111637",,
"206","SEMAGANDA & ASSOCIATES","info@semaganda-associates.co.ug","Semaganda & Associates are a privately owned Ugandan property consultancy practice with their offices situated in Diamond Trust Building in the heart of Kampala. The firm was started in 2009.","Plot 17/19 Kampala Road P.O.Box 5410 Kampala","http://www.semaganda-associates.co.ug","0.312985","32.583625","+256 (0) 414 343285",,
"207","Metroplex Shopping Centre - Naalya","metroplexuganda@gmail.com","It has ample parking space a few kilometres from Ntinda in Naalya after Engen petrol station with Shoprite Supermarket and a number of shops specializing in a number of items.","2112, Block 220, Naalya, Kampala. ",,"0.367563","32.633173"," (041) 4232773 /(041) 4598699.",,
"208","FREEDOM CITY MALL",,"Grapes Group  has freed Ugandans and travelers via Entebbe highway from the dense Kampala traffic but only 4kms from the City and just a vie off Kampala- Entebbe highway, by providing Five Star shopping center called Freedom City",,,,,,,
"209","Mega Standard Supermarket","mega.supermarket@yahoo.com","One of the biggest Supermarkets in Kampala the capital City of Uganda.","Burton Street Old Taxi Park, Kampala, Uganda",,"0.311100","32.577753",,,
"210","Millennium Supermarket – (Kisementi)",,"The idea of supermarkets and shopping at one stop center is actually convenience. But at millennium Supermarket customers come in and walk out with what they wanted to buy.","1 Cooper Road Kisement, Kololo Kampala Kampala",,"0.333100","32.593000","041-4233495",,
"211","Game Stores","contactus@rcsgroup.co.za","Game Stores is one of the leading mega store and supermarkets in uganda and across southern africa.","2 – 8 Lugogo By Pass Road Kampala ","http://0313028991","0.335001","32.601448","0313028991,086142632273",,
"212","NAKUMAATT SUPERMAKET","mgr_oasis@nakumatt.net","Established in 1987,we have shaped and built business on our founding principle of providing a variety of affordable,quality brands as well as excellent and superior service to our customers.","Yusuf Lule Road, P.O BOX  22066, Kampala-Uganda","http://www.nakumatt.net/Stores/branch.php?branch=Oasis","0.321719","32.588345","+256-414348040/50,256-414668817/8",,
"213","ACCACIA MALL","acaciamall@ug.knightfrank.com","A quality development in every aspect, Acacia Mall (35,000 sq.m’s) encompasses lifestyle and value with a vibrant mix of home, fashion, fitness, food, service, leisure and entertainment offerings, and will render the shopper spoilt for choice.","Acacia avenue, Kisementi - Kololo, P.O Box 2671,Ka","http://www.theacaciamall.com","0.338525","32.586941",,,
"214","AISHA BEAUTY PARLOUR","aisha-ug@hotmail.com","At Aisha beauty parlour we specialise in all hair styles and we bealive that the way you look plays a very big part in how you are going to be percieved.","Plot 3 Cooper Road P.O Box 7285 kampala uganda",,"0.338201","32.587151","041-4344366, 041-4254526, 0712786101",,
"215","AMK SALON",," These are one of the most common and popular beauty services which are related to complete face treatment. Facial services include scrub, face massage, bleaching, facial-mask, peel -off, cleansing, eyebrow threading etc.","Plot 57 Nasser Road P.O Box 2890 Kampala",,"0.311100","32.583622",,,
"216","LORDS & LADY'S SALON.",,"Hair Care- In hair care complete protection of hair is done by Lords & Lady's salon. From hair cutting to hair spa it has vast varieties of services.","Plot 2 Parliament Avenue kampala uganda",,"0.313063","32.584763","041-4503057, 077-2430403",,
"217","SALON ULTRA","stratgroup@utlonline.co.ug","services offered;  Hair dressing, Trendy hair styles, Manicure & Pedicure, Bridal services, facial services and Make up services.","Shoprite mall Jinja Road P.O Box 29452 kampala uga",,"0.326662","32.606597","041-4220543, 077-2587603, ",,
"218","SCD Uganda Ltd","scd@darlinguganda.co.ug"," Today, Darling Hair is Uganda's leading manufacturer and distributor of hair extensions. A leader in an industry that is ever-growing, dynamic and competitive.","5th Street, industrial Area P.O Box 29722 kampala",,"0.313611","32.581111","041-4232991, 041-4232984",,
"219","SPARKLES SALON","stratgroup@utlonline.co.ug","Trendy Hair styles, Perfect styles, Manicure & Pedicure, Eyebrow threading, Facial services, Hair care and Bridal care and Services.","Yusuf Lule Road P.O Box 29452 kampala",,"0.321719","32.588345","041-4220543, 077-2587603,",,
"220","TRENDS SALON",,"-Trendy Hair styles.
 -Perfect Make up.
-Manicure&Pedicure.
-Facials.
-Hair care.
-Eyebrow threading.
","Yusuf Lule Road P.O Box 11950 kampala",,"0.319991","32.591306","031-2262602, ",,
"221","WILD HAIR GROWTH HAIR OIL",,"At Wild Growth Hair Oil we pride in being one of the leading hair products suppliers in Uganda and the region.","Plot 8 Luwum Street P.O Box 25574 Kampala uganda",,"0.312435","32.579264","077-2462706, 041-4343538",,
"222","Charms Ultimate Cosmetics Shop",,"Charms Ultimate Cosmetics Shop we deal in all kinds of beauty products both fro oily and dry skin types.","Plot 4 Kampala Road, P.O Box 3378 Kampala",,"0.312889","32.583497","041-4342867",,
"223","Delight Supplies","delight.supplies@yahoo.com","Delight Supplies is the leading cosmetics & toiletry business in Uganda. It is a local enterprise, duly registered and incorporated in Uganda.","Plot 32,   Kampala Road","http://www.delightsupplies.net","0.312889","32.583497","  +256 414 258704",,
"224","Wispro (U) Ltd","wispro@wispro.biz",,"Plot M524 Ntinda Industrial Area/P.O. Box 10274 , ","http://www.wispro.biz/","0.338212","32.620829","  0414 286 100  |  0312 264 100",,
"225","House of Sofia | Interior Decorating Shop","sales@houseofsofia.co.za","A decorating hub offering a range of luxurious home decorating items: modern furniture, restored furniture, designer fabrics, lamps and lighting, original African art, as well as decor accessories such as scatter cushions and bedding.","Constantia Main Road","http://www.houseofsofia.co.za","-34.021106","18.439180"," 083 542 3927",,
"226","East African School of Cosmetology & Aesthetics.","inquiries@easchool.net","Beauty and Fashion school.","Plot 22/24 Entebbe Road  P.O Box 11950 Kampala.","http://www.easchool.net",,,"041-4340340/344, 041-4574275, 077-2349077",,
"227","APONYE (U) LTD","aponye@aponye.co.ug","Transporters.
Cargo Handling.
Auto-Hire & Rental.","Plot 6 Wankulukuku Road P.O Box 24765 Kampala",,"0.289288","32.549229","041-4270526, 041-4272342, 041-4342408",,
"228","ATACO FREIGHT SERVICES","ataco@ataco.co.ug","ATACO Freight Services Ltd. was established in 1986 as a Freight Forwarding, Cargo Handling and Customs Clearance Company, with Branch offices in Mombasa & Nairobi Kenya, Kigali, Rwanda, Entebbe International Airport, Jinja and Uganda/Kenya border.","	 Plot 1, Colville Street, 8th Floor Communication","http://www.ataco.co.ug","0.314362","32.584244","+256 414257919 ",,
"229","Civicon Ltd.","info@civiconkenya.com","Civicon has a broad geographical footprint in the region, which has given us a practical experience in managing the logistical and regulatory opportunities and challenges.","PLOT 53-67 Mulwana Road, Bugolobi Kampala, Uganda","http://www.civiconkenya.com","0.313645","32.614771","+256 31 2260074",,
"230","Blue Cruise","info@blucruise.com","we are a one of Uganda's leading cub company."," 	Plot 55B, Upper Kololo Terrace Box 11180 Kampala","http://www.blucruise.com/","0.313611","32.581111"," 0414-574890 ",,
"231","DHL Global Forwarding (U) Ltd.","dhlglobalforwarding.uganda@dhl.com","International express deliveries; global freight forwarding by air, sea, road and rail; warehousing solutions from packaging, to repairs, to storage.","Plot M284 Ntinda Industrial Area P.O.Box 72085 Kam","http://www.dhl.co.ug","0.337010","32.623941","031-2265722",,
"232","Kamanga Ferry (U)","bg@spidersat.net","With our modern fleet on Lake Victoria we continue to offer you many highly-efficient transport & services solutions together with our international partners for your benefit.","kamanga ferry (U) Ltd kampala","http://www.kamangaferry.com","0.313611","32.581111","078-2379279, 255748626337, 254735333110",,
"233","King David Investments Ltd","admin@kingdavid.co.ug","King David Investments Ltd is a duly incorporated Limited Company which was licensed by URA as a clearing and forwarding company in 2003 and has been growing from strength to strength.","PILKINGTON ROAD  KAMPALA","http://www.kingdavid.co.ug",,,"+256 755 711 551,+256 711 771 551,+256 701 771 551",,
"234","Uni-Movers & Logistics","services@uni-movers.co.ug","Uni-Movers & Logistics Limited is a packing and removals company providing total logistical solutions for both domestic and international relocations.","Plot 18, Martyrs way – Ntinda P.O Box 7800 Kampala","http://www.unimoversug.com",,," (Henry) +256-752-666619 /+256-392-965846 (Stephen) +256-772-620766/+256-392-924332",,
"235",".SDV Transami (U) Ltd","sdv.uganda@bollore.com","SDV is a subsidiary of Bolloré, a highly diversified, independent industrial group that ranks among the world’s top 10 in transport and logistics. ","Plot M-611 Ntinda Road P.O.Box 5501 kampala","http://www.sdv.com","0.341316","32.630500","041-4336000, 031-2211000, ",,
"236","EASY COACHES",,"Our mission is to be the Best Road Passenger Transport Company in East Africa. 

We are a passenger transport and courier service provider registered in the Republic of Kenya with an extensive branch network in Western and Nyanza provinces.","Dewinton Road kampala uganda","http://www.easycoach.co.ke/","0.316944","32.590922","+256776727270, +256757727273",,
"237","Motor Care (U) Ltd.","info@ug.motorcare.com","Motorcare Uganda Limited is a subsidiary of Kjaer Group (founded in Denmark in 1962). Being a member of the Kjaer Group of companies we are represented in more than 23 countries in Africa and have been operating on the continent since 1977.","Plot 95 Jinja Road P.O.Box 12704 Kampala Uganda","http://www.nissan.co.ug","0.322872","32.602422","031-2238100, 0312238216, 031-2238200, 078-7714921",,
"238","Spear Motors Ltd.","principal@spearmotors.co.ug","Spear Motors Ltd  is a private Limited Company duely incorporated  under the Laws of Uganda.
It was founded in 1974 by Prof.Gordon Wavamunno.
Spear Motors Ltd is the Sole official distributor for Daimler AG of stuggart,Gemany the manufactures o","Plot M428, Nakawa, Jinja Road,","http://www.spearmotors.co.ug","0.331948","32.617872","+256 417 705700, +256 414 505664, +256 392 222696/7",,
"239","Kampala Motors Ltd.","info@kampalamotors.com","Our Mission: ""To create superior value for our customers, employees and shareholders through the importation and sale of brand new motor vehicles, related parts and accessories that fulfill customer needs and wants at the right price.","PLOT 04 , OLD PORT BELL RD. ","http://www.kampalamotors.com/","0.319331","32.600644","0312-343050",,
"240","Mantrac (U) Ltd.",,"Mantrac Uganda Ltd. is the sole authorized dealer for Caterpillar Products in Uganda. Mantrac Uganda Ltd. distributes and supports the full range of CAT construction equipment including Wheel Loaders, Skid Steer Loaders, Dump Articulated Trucks.","Plot 17/41, 7th Street Industrial Area P.O. Box 71","http://www.mantracuganda.com/","0.315971","32.602837","+256 414 304000/+256 312 260526 / 7 / 8 / 9, +256 414 235425",,
"241","Cooper Motors Corporation (U) Ltd","info@cmcmotors.com","CMC was incorporated as a private limited company in July 1948 when Mr Allen and Mr Cooper came to East Africa to sell Land Rovers.","Plot 49 katalina loop Nakawa P.O.Box2169 Kampala.","http://www.cmcmotors.com/","0.331002","32.612986","006 (414) 286780/4 ",,
"242","Skenya Motors (U) Ltd",,"A wholy owned subsidiary of Kenya Grange Vehicle Industries Ltd, Skenya Motors (U) Ltd - (SMU) has grown to become a major player in Uganda's truck and bus market. Hundreds of trucks and buses that ply the Northern corridor are Scanias, sold.","Plot 2490, Luzira Commercial Park kampala",,"0.302378","32.649529","+ 256 414 250 841",,
"243","The Motor Center East Africa Ltd.","info@themotorcenter.com","To provide quality and increased value for money products for our clients.
To become a market leader through continuous learning, customer care and relationship building.
To maintain a highly motivated human resource team.","Plot 16 Old Port Bell Road. P.O.Box 11482 Kampala,","http://www.themotorcenter.com","0.319331","32.600644","0414 233344 0414348100",,
"244","Toyota (U) Ltd.","toyota@toyotaug.co.ug","Established in December 2005, Toyota Uganda opened as a subsidiary & 100% owned by Toyota Tsusho Corporation in Japan. Toyota Tsusho Corporation is listed on the Tokyo STOCK EXCHANGE with a shareholding from Toyota Motor Corporation the manufacturer ","1 First Street Industrial area P.O.BOX 312732 Kamp","http://toyota@toyotaug.co.ug","0.321244","32.601092"," +256 (0) 312 301 500",,
"245","Tata Uganda Ltd.","tata@tatauganda.com","Among the first foreign companies to enter Africa, the Tata group has a strong presence and spread in the African business community. Tata Africa Holdings shares the core Tata values of business ethics and social responsibility.","Plot 52  lugogo Bypass P.O.Box  7153  kampala","http://www.tataafrica.com/","0.336796","32.600584","075-4200204, 0753293482",,
"246","VICTORIA MOTORS LIMITED","info@victoria-motors.com","Victoria Motors Ltd is the authorized distributor of Mitsubishi passenger vehicles, FUSO trucks and Renault trucks in Uganda. In existence as a Motor vehicle company since 1980. We provide sales and after sale services of Mitsubishi & Renault.","Plot 10 Old port bell Road  P.O Box 620 Kampala.","http://www.victori-motors.com","0.319331","32.600644",,,
"247","Makerere University",,"Makerere University is the oldest university in East & Central Africa. Located barely 2 kilometeres from the center of Kampala City, the university nonetheless enjoys a quiet, suburban atmosphere.Makerere is the largest of 8 public universities.","P.O. Box 7062 Wandegeya, Kampala, Uganda","http://www.mak.ac.ug","0.333753","32.568383",,,
"248","Kyambogo University","vckyu@kyu.ac.ug","Kyambogo University was established in 2003 by the ""Universities and Other Tertiary Institutions Act 2001"", by merging Uganda Polytechnic Kyambogo (UPK), the Institute of Teacher Education, Kyambogo (ITEK), and the Uganda National Institute of Specia","P.O. Box 1, Kyambogo kampala Uganda","http://www.kyu.ac.ug","0.348333","32.630278"," 0414 - 286 238",,
"249","UGANDA CHRISTIAN UNIVERSITY","info@ucu.ac.ug","Uganda Christian University was founded when the historic Bishop Tucker Theological College was promoted as a university in 1997. Bishop Tucker Theological College trained clergy and educators during its 84-year history from 1913-1997.","Uganda Christian University Bishop Road  P.O. Box ","http://www.ucu.ac.ug","0.357818","32.742242"," +256 312 350 800",,
"250","Kampala International University","marketing@kiu.ac.ug","KIU was founded twelve years ago and has two campuses; the main campus in Kampala along Kansanga, Ggaba road and the School of Health Sciences (KIU Western Campus) in Bushenyi along Kasese road, with branches in Kenya and Tanzania.","P.O.Box.20000 Gaba Road  KAMPALA-UGANDA",,"0.293642","32.605539","+256-414-663 813, +256-414-26734, +256-706-251-084",,
"251","Mbarara University of Science & Technology.","ar@must.ac.ug","Mbarara University of Science and Technology also known as MUST was opened in October 1989 after extensive modification of physical facilities of the former School of Midwifery at the Mbarara District hospital.","P.O BOX 1410,  Mbarara,  Uganda","http://www.must.ac.ug","-0.613333","30.658333","+256-4854-21373",,
"252","Nkumba University","ar@nkumbauni.ac.ug","Nkumba University is a corporate body granted a charter by the Government of Uganda in 2006. The University is a private, non-denominational, non-profit institution whose governance is vested in the following organs.","P.O.Box 237, Entebbe, Uganda, Lyamutundwe","http://www.nkumbauniversity.ac.ug/","0.095004","32.506864","+256 41 4320283",,
"253","Busitema University","pro@adm.busitema.ac.ug","Busitema University is the fifth public Universities in Uganda, established by Statutory Instrument No. 22, 2007 enacted by Parliament on 10th May 2007.  The University holds a pivotal and challenging of being the only public University in the east.","P. O. Box 236, Tororo","http://busitema.ac.ug/","0.547068","34.020243","+256 454 448838 (office)",,
"254","Uganda Martyrs University","registrar@umu.ac.ug","Uganda Martyrs University (UMU) is a faith-based private university established in 1993, and owned by the Uganda Episcopal Conference. UMU received a civil University Charter in 2005 from government, to legitimize its existence and autonomy.","P.O Box 5498 mpigi","http://www.umu.ac.ug","0.006397","32.016103",": +256382410611, 0414236931",,
"255","LPESA Microfinance Tanzania","googleanalytic@l-pesa.com","L-Paisa is a well known financial services company which provides micro loans for mobile banking customers. L-Paisa ensures that its client can access their accounts anywhere in the world right on their mobile phone.Two major financial solutions bein","Regus, 7th Floor, Amani Place","http://l-pesa.com/","-6.815829","39.276220","+255-22-219-6855","9AM to 5 PM",
"256","Makerere University Business School",,"Makerere University Business School (MUBS) was established by Makerere University (Establishment of Constituent College) order 1997 as a constituent college of Makerere University (MUK).","M118, Port Bell Rd, Kampala, Uganda","http://www.mubs.ac.ug","0.328087","32.617183","+256-414-338120",,
"257","FARM INPUTS CARE CENTER","info@ficaseeds.com","FICA vision is to be at the top-of-the line in ensuring that improved quality and appropriate agro-inputs and associated technical services are available and adopted by at least 75% of the farmers in Uganda.","Plot 167 Bombo Road  P. O. Box 34095, Kampala, Uga","http://www.ficaseeds.com","0.320501","32.574039","+256 415 66631 | Mob: +256 77 980233/712 32588",,
"258","Twiga Chemicals Industries (U) Ltd.","twiga@africaonline.co.ug","seeds and seedlings and farm inputs.","Plot 71 7th Street Industrial Area. P.O.Box 4800 K","http://www.twigachemicals.com","0.315489","32.605111","041-4257050, 041-4259811",,
"259","National Agricultural Research Organisation.","dgnaro@infocom.co.ug","The National Agricultural Research Organisation (NARO) is the apex body for guidance and coordination of all agricultural research activities in the national agricultural research system in Uganda.","Plot 3, Lugard Avenue, Entebbe  P.O. Box 295, Ente","http://www.naro.go.ug","0.050000","32.460000","256 -41- 320512  Tel: 256 -41- 320341/2  Tel: 256 -41- 320178 ",,
"260","ACDI VOCA",,"The name ACDI/VOCA dates back to the 1997 merger of Agricultural Cooperative Development International and Volunteers in Overseas Cooperative Assistance. ","Plot 6-8 Kibira Road Industrial Area P.O .Box 7856","http://www.acdivoca.org","0.316551","32.602204","041-4320512, 041-4321070",,
"261","Cotton Development Organisation(CDO)","cdo@africaonline.co.ug"," “Building a competitive and sustainable cotton sub-sector in Uganda”","Plot 15, Clement Hill Road P.O. Box 7018","http://www.cdouga.org","0.320265","32.589250","256-41-4230309/4232968",,
"262","Dairy Development Authority(DDA)","edirector@dda.or.ug","Dairy Development Authority (DDA) is a statutory body under the Ministry of Agriculture, Animal Industry and Fisheries (MAAIF), that was created under the Dairy Industry Act of 1998 with the mandate to develop and regulate the dairy industry in a sus"," Plot 1 Kafu Road Nakasero, P. O. Box 34006 Kampal","http://www.dda.or.ug/","0.326083","32.583132","	(256) 414-343901/3",,
"263","AGRI NET","admin@agrinetug.net","An efficient,reliable transparent and fair agricultural input and output market that includes small scale farmers and all sector players.","Ntinda Naalya Road, Kampala","http://www.agrinetug.net/","0.334668","32.608584"," +256772 495 950       +256776 808 182",,
"264","Magric (U) Ltd.","magrictd@gmail.com","Uganda import & export of agricultural tools & equipment, water pumps, water storage and testing, standby generators, inverters and solar power systems, steam systems, laboratory, weighing, quality control, relief, aid, health and safety materials & ","  Plot 103 Jinja Rd P.O.Box 3218, Kampala, Uganda","http://www.magric.com/","0.331948","32.617872","+256 (0)414-232100.",,
"265","Sameer Agriculture & Livestock Ltd.(SALL)","dairy@creambell.co.ug","The Sameer Group of Kenya, in conjunction with the RJ Corp. of India, established a joint venture company, Sameer Agriculture & Livestock Ltd, which entered into an agreement with the government of Uganda which took effect on the 1st August.","Plot 49-53/55 5th Street, Industrial Area  P. O. B",,"0.317902","32.611431","+256 41 4 258751/5",,
"266","Pearl Seeds","Pearlseedltd1@gmail.com","Pearl Seeds Ltd is one of the leading suppliers of the best performing, high quality agricultural seeds in Uganda. It is a locally and legally incorporated private company in Uganda with the main objective to contribute towards poverty eradication.","Plot 285/196  Gayaza Road P.O Box 36240 Kampala","http://www.pearlseeds.com/","0.406714","32.592677"," 0312-110 404",,
"267","International Institute of Tropical Agriculture","iita@iita-uganda.org","The International Institute of Tropical Agriculture (IITA) is one of the world's leading research partners in finding solutions for hunger, malnutrition, and poverty. Our award-winning research for development (R4D) addresses the development needs of","Plot 15 East Naguru Road, P.O.Box 7878 kampala","http://www.iita.org","0.341316","32.630500","041-4285060, 041-4285o64",,
"268","International Potato Center.",,"The International Potato Center, known by its Spanish acronym CIP, was founded in 1971 as a root and tuber research-for-development institution delivering sustainable solutions to the pressing world problems of hunger, poverty, and the degradation of","Plot 106 Katirima Road, Naguru P.O.Box 22274 Kampa","http://www.cipotato.org","0.313611","32.581111","041-4287571, 041-4286209",,
"269","National Forestry Authority","info@nfa.org.ug","Government of Uganda, in 1998 adopted a policy to restructure many government departments including the Forestry Department.","Plot 10/20, Spring Road, P.O. Box 70863,","http://www.nfa.org.ug/","0.321308","32.614498","+256-414-230365/6 +256-414-360400 ",,
"270","Naseco Seeds",,"At Naseco, we create opportunities for increasing Uganda’s agricultural productivity and effectiveness. An improved agricultural and human environment will contribute to the company’s success.","Plot 21/23 Entebbe Road","http://www.nasecoseeds.com","0.288417","32.570061","757 618004 +256 754 618005 +256 754 618007 +256 754 618016",,
"271","Ibero Uganda","management@ibero.co.ug","Three years after the liberation of the coffee industry in Uganda, libero Uganda limited was funded and registered as an exporter of uganda Coffee. ","Plot 44/50 - 7th Street - Industrial Area P.O. Box","http://www.ibero.co.ug","24.846924","67.146416","+256 414 34 26 19/21/29 ",,
"272","Kyagalanyi Coffee Ltd.","kcl@kyagalanyi.com","Kyagalanyi Coffee Limited is one of the oldest licensed coffee exporters in Uganda following the liberalization of the Uganda coffee industry in 1992.","P O Box 3181, 5th Street Bugolobi Industrial Area","http://www.kyagalanyi.co.ug","0.317044","32.611230"," (+256) 312-265-251",,
"273","Olam (U) Ltd.",,"Olam International was established in 1989 with 1 product in 1 country, trading cashew from Nigeria into India. Today we are a leading agri-business operating from seed to shelf in 65 countries, supplying food and industrial raw materials.","Plot 7/9 Mapeera Road, P.O.Box 23436 kampala","http://www.olamonline.com","0.313611","32.581111","041-4271440",,
"274","Star Cafe","info@starcafe.co.ug","At Star Café, our legacy is creating the ultimate coffee experience in every life we touch, right from the farm to the cup, transforming the way the world understands the Coffee in their cups. ","Plot 703, Banda, Kampala Uganda.","http://www.starcafe.co.ug","0.341316","32.630500"," (256)414-253 454 MOB:   (256) 753-428870, (256) 704-538744",,
"275","Uganda Coffee Development Authority","ucda@ugandacoffee.org","Uganda Coffee Development Authority (UCDA) was established by an Act of Parliament 1991 and amended in 1994, Cap. 325 under the laws of the Republic of Uganda.","Plot 35 Jinja Road, Coffee House P.O.Box 7267, Kam","http://www.ugandacoffee.org","0.313611","32.581111"," (+256)-414-256940 / 312-260470",,
"276","FIRE WORKS ADVERTISING.","info@fireworks-advertising.com","The allusion translates to the five awards we have won for PR excellence in just three years since inception. The culture of winning dates back to 2009 when we scooped the Best PR Campaign Award in recognition for work done for Crown Beverages Ltd.","38B - Windsor Crescent, Kololo P.O. Box 4041, Kamp","http://www.fireworks-advertising.com","0.327288","32.586942","+256 759 800550 / 2 /3",,
